latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
24.5067,56.60777,344.69,0.35,0.57,2025-06-24,1002,N,nominal,2.0NRT,313.93,14.45,D
26.85353,55.85162,337.21,0.34,0.56,2025-06-24,1004,N,low,2.0NRT,309.06,5.64,D
27.19883,60.13391,367,0.62,0.72,2025-06-24,1004,N,high,2.0NRT,322.28,9.99,D
27.19921,60.1404,345.74,0.62,0.72,2025-06-24,1004,N,nominal,2.0NRT,318.99,9.37,D
27.20163,60.13764,367,0.62,0.72,2025-06-24,1004,N,high,2.0NRT,320.57,10.34,D
27.20129,60.13114,367,0.62,0.72,2025-06-24,1004,N,high,2.0NRT,321.54,10.34,D
27.15978,56.10268,342.93,0.35,0.57,2025-06-24,1004,N,nominal,2.0NRT,311.24,13.26,D
27.16642,56.0545,367,0.35,0.57,2025-06-24,1004,N,high,2.0NRT,313.9,22.13,D
27.16673,56.05815,352.88,0.35,0.57,2025-06-24,1004,N,nominal,2.0NRT,311.59,14.43,D
27.17201,56.05759,367,0.35,0.57,2025-06-24,1004,N,high,2.0NRT,311.11,14.43,D
27.1776,56.06067,340.25,0.35,0.57,2025-06-24,1004,N,nominal,2.0NRT,310.53,12.4,D
30.0828,55.39965,367,0.34,0.56,2025-06-24,1004,N,high,2.0NRT,325.54,4.33,D
30.08308,55.40327,367,0.34,0.56,2025-06-24,1004,N,low,2.0NRT,325.34,1.81,D
30.08831,55.40266,367,0.34,0.56,2025-06-24,1004,N,low,2.0NRT,328.11,1.62,D
30.08802,55.39905,367,0.34,0.56,2025-06-24,1004,N,low,2.0NRT,325.93,1.18,D
30.08774,55.39544,367,0.34,0.56,2025-06-24,1004,N,low,2.0NRT,325.16,1.18,D
39.03965,54.25185,367,0.36,0.57,2025-06-24,1006,N,high,2.0NRT,301.08,6.03,D
39.86165,98.25433,317.72,0.5,0.41,2025-06-24,1902,N,nominal,2.0NRT,292.61,2.45,N
39.84394,98.27509,299.99,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,289.42,0.52,N
39.82085,98.24081,301.42,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,289.77,0.74,N
39.81566,98.28776,305.32,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,292.44,2.08,N
39.81125,98.2929,305.24,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,293.53,1.72,N
39.81061,98.29873,308.65,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,294.21,1.72,N
39.82523,98.27609,301.94,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,290.99,1.16,N
39.82177,98.23953,302.23,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,290.07,1.03,N
39.81259,98.28571,303.52,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,291.27,1.58,N
39.81191,98.29153,306.86,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,294.28,1.58,N
39.81124,98.29736,306.03,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,293.34,1.32,N
39.81056,98.30319,306.34,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,293.15,1.32,N
39.80815,98.29083,303.4,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,291.47,1.02,N
39.80372,98.29596,303.74,0.5,0.41,2025-06-24,1904,N,nominal,2.0NRT,290.95,1.19,N
39.79174,97.88599,301.9,0.52,0.42,2025-06-24,1904,N,nominal,2.0NRT,288.92,1.8,N
39.79107,97.89205,298.22,0.52,0.42,2025-06-24,1904,N,nominal,2.0NRT,287.53,0.99,N
39.35603,100.11649,299.53,0.43,0.38,2025-06-24,1904,N,nominal,2.0NRT,283.32,0.77,N
38.84301,100.16922,298.8,0.42,0.38,2025-06-24,1904,N,nominal,2.0NRT,287.44,0.56,N
36.8913,101.75027,298.92,0.39,0.36,2025-06-24,1904,N,nominal,2.0NRT,282.24,1.09,N
36.59201,101.48617,311.52,0.39,0.36,2025-06-24,1904,N,nominal,2.0NRT,283.7,1.31,N
36.58937,101.4877,302.98,0.39,0.36,2025-06-24,1904,N,nominal,2.0NRT,281.43,0.96,N
29.78658,91.60689,295.18,0.58,0.52,2025-06-24,1906,N,nominal,2.0NRT,280.97,1.27,N
29.66257,90.90384,296.6,0.64,0.54,2025-06-24,1906,N,nominal,2.0NRT,283.14,1.9,N
29.65788,90.8993,300.65,0.32,0.54,2025-06-24,1906,N,nominal,2.0NRT,283.09,0.79,N
29.26595,91.92493,298.1,0.55,0.51,2025-06-24,1906,N,nominal,2.0NRT,284.38,1.75,N
29.26441,91.92403,304.96,0.55,0.51,2025-06-24,1906,N,nominal,2.0NRT,284.46,2.18,N
29.22755,88.35102,298.7,0.45,0.63,2025-06-24,1906,N,nominal,2.0NRT,284.12,1.1,N
29.08607,88.01225,303.85,0.47,0.64,2025-06-24,1906,N,nominal,2.0NRT,281.14,2.51,N
29.08343,88.01144,309.1,0.47,0.64,2025-06-24,1906,N,nominal,2.0NRT,281.45,1.85,N
25.06393,101.57031,298.12,0.43,0.38,2025-06-24,1908,N,nominal,2.0NRT,282.95,0.8,N
15.92276,100.40097,300.13,0.48,0.4,2025-06-24,1910,N,nominal,2.0NRT,275.39,0.95,N
14.64952,101.04118,313.02,0.54,0.42,2025-06-24,1910,N,nominal,2.0NRT,287.86,2.14,N
14.6753,100.85152,306.69,0.53,0.42,2025-06-24,1910,N,nominal,2.0NRT,286.6,1.47,N
14.33397,100.65928,315.08,0.52,0.42,2025-06-24,1910,N,nominal,2.0NRT,284.47,1.78,N
28.40298,68.05776,310.66,0.43,0.46,2025-06-24,2046,N,nominal,2.0NRT,293.85,4.96,N
26.64296,79.47899,308.91,0.57,0.43,2025-06-24,2046,N,nominal,2.0NRT,290.84,4.39,N
28.40833,67.84746,310.66,0.44,0.46,2025-06-24,2046,N,nominal,2.0NRT,291.78,3.55,N
28.1003,68.01272,309.41,0.43,0.46,2025-06-24,2046,N,nominal,2.0NRT,285.38,1.91,N
25.31045,83.0136,305.56,0.33,0.55,2025-06-24,2046,N,nominal,2.0NRT,288.3,1.71,N
24.19287,82.57658,296.56,0.32,0.55,2025-06-24,2046,N,nominal,2.0NRT,282.32,0.79,N
21.31438,57.74471,306.41,0.79,0.78,2025-06-24,2049,N,nominal,2.0NRT,292.9,2.76,N
39.73408,75.01716,304.4,0.42,0.38,2025-06-24,2044,N,nominal,2.0NRT,287.13,0.69,N
39.85555,66.1983,307.03,0.36,0.58,2025-06-24,2044,N,nominal,2.0NRT,295.24,0.75,N
39.79632,67.12883,309.21,0.32,0.55,2025-06-24,2044,N,nominal,2.0NRT,289.67,1.04,N
39.49814,64.69249,332.21,0.43,0.62,2025-06-24,2044,N,nominal,2.0NRT,296.03,3.36,N
39.18684,65.28493,308.54,0.4,0.6,2025-06-24,2044,N,nominal,2.0NRT,297,1.93,N
39.08161,63.40517,303.64,0.51,0.66,2025-06-24,2044,N,nominal,2.0NRT,291.55,0.56,N
38.68704,65.95213,308.42,0.37,0.58,2025-06-24,2044,N,nominal,2.0NRT,294.77,1.1,N
37.0247,78.89034,305.01,0.4,0.37,2025-06-24,2046,N,nominal,2.0NRT,291.04,1.11,N
38.46581,65.77649,310.35,0.37,0.58,2025-06-24,2046,N,nominal,2.0NRT,296.79,1.99,N
38.05798,67.2621,306.47,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,295.27,2.83,N
38.05608,67.29067,316.89,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,294.86,2.66,N
38.05628,67.29204,315.36,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,294.56,2.19,N
38.05338,67.26289,333.94,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,327.98,55.39,N
38.05387,67.25599,312.72,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,297.18,22.63,N
38.05288,67.26976,312.2,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,297.82,55.39,N
38.0484,67.26212,345.6,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,298.18,16.13,N
38.04891,67.25515,305.48,0.61,0.54,2025-06-24,2046,N,nominal,2.0NRT,295.04,4.93,N
38.02496,67.30891,311.42,0.61,0.53,2025-06-24,2046,N,nominal,2.0NRT,294.95,1.21,N
37.78831,62.53669,305.52,0.55,0.68,2025-06-24,2046,N,nominal,2.0NRT,294.73,1.11,N
37.78705,62.53724,304.63,0.55,0.68,2025-06-24,2046,N,nominal,2.0NRT,294.31,1.37,N
37.72919,62.09191,304.01,0.58,0.7,2025-06-24,2046,N,nominal,2.0NRT,293.12,0.79,N
37.612,61.5728,304.66,0.62,0.71,2025-06-24,2046,N,nominal,2.0NRT,293.85,1.28,N
37.46551,62.25457,306.58,0.57,0.69,2025-06-24,2046,N,nominal,2.0NRT,293.42,0.81,N
37.46615,62.25694,305.14,0.57,0.69,2025-06-24,2046,N,nominal,2.0NRT,293.48,0.59,N
37.37238,62.35811,312.29,0.56,0.69,2025-06-24,2046,N,nominal,2.0NRT,292.98,1.42,N
37.37198,62.3586,313.32,0.56,0.69,2025-06-24,2046,N,nominal,2.0NRT,293.39,2.18,N
37.26965,60.80879,303.8,0.68,0.74,2025-06-24,2046,N,nominal,2.0NRT,290.83,1.61,N
37.24364,60.70282,324.99,0.69,0.74,2025-06-24,2046,N,nominal,2.0NRT,291.36,4.35,N
37.23486,60.80745,306.02,0.68,0.74,2025-06-24,2046,N,nominal,2.0NRT,291.27,1.59,N
37.2454,60.70081,311.94,0.69,0.74,2025-06-24,2046,N,nominal,2.0NRT,290.63,3.82,N
37.24522,60.70892,314.02,0.69,0.74,2025-06-24,2046,N,nominal,2.0NRT,290.83,2.9,N
37.23607,60.80532,308.24,0.68,0.74,2025-06-24,2046,N,nominal,2.0NRT,291.25,1.22,N
37.11954,62.35663,320.63,0.56,0.69,2025-06-24,2046,N,nominal,2.0NRT,295.18,9.83,N
37.11932,62.36319,305.83,0.56,0.69,2025-06-24,2046,N,nominal,2.0NRT,294.91,5.76,N
37.03373,62.41256,313.95,0.55,0.68,2025-06-24,2046,N,nominal,2.0NRT,294.85,5.2,N
35.61274,74.08262,303.47,0.42,0.37,2025-06-24,2046,N,nominal,2.0NRT,290.57,0.69,N
36.47155,61.45441,306.53,0.62,0.71,2025-06-24,2046,N,nominal,2.0NRT,292.23,0.67,N
36.46421,60.8418,306.12,0.67,0.74,2025-06-24,2046,N,nominal,2.0NRT,291.99,1.34,N
36.46407,60.84956,303.8,0.67,0.74,2025-06-24,2046,N,nominal,2.0NRT,292.42,1.34,N
36.46532,60.84543,313.5,0.67,0.74,2025-06-24,2046,N,nominal,2.0NRT,292.41,2.05,N
35.93797,62.92879,306.97,0.51,0.66,2025-06-24,2046,N,nominal,2.0NRT,293.87,0.92,N
35.10815,70.89233,314.24,0.55,0.43,2025-06-24,2046,N,nominal,2.0NRT,289.45,2.27,N
33.95109,71.61046,311.51,0.49,0.41,2025-06-24,2046,N,nominal,2.0NRT,296.18,0.76,N
33.29106,71.26757,338.6,0.5,0.41,2025-06-24,2046,N,nominal,2.0NRT,297.47,12.88,N
33.37923,70.37254,307.99,0.56,0.43,2025-06-24,2046,N,nominal,2.0NRT,294.75,0.75,N
32.8885,71.61783,313.38,0.48,0.4,2025-06-24,2046,N,nominal,2.0NRT,297.94,5.41,N
32.6398,70.82697,311.23,0.52,0.41,2025-06-24,2046,N,nominal,2.0NRT,297.85,1.02,N
29.22762,88.35184,301.51,0.55,0.68,2025-06-24,2046,N,nominal,2.0NRT,282.67,1.74,N
32.10657,74.17949,322.83,0.39,0.37,2025-06-24,2046,N,nominal,2.0NRT,293.21,3.65,N
29.08422,88.01172,296.44,0.53,0.67,2025-06-24,2046,N,nominal,2.0NRT,279.72,0.96,N
30.76397,73.08591,312.86,0.41,0.37,2025-06-24,2046,N,nominal,2.0NRT,296.91,0.7,N
30.65909,73.50007,309.48,0.4,0.37,2025-06-24,2046,N,nominal,2.0NRT,296.09,0.6,N
30.23814,73.25365,309.3,0.4,0.37,2025-06-24,2046,N,nominal,2.0NRT,296.57,0.54,N
28.49712,67.84875,311.92,0.45,0.47,2025-06-24,2049,N,nominal,2.0NRT,298.09,1.73,N
38.68316,65.98903,303.93,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,292.98,0.72,N
38.68631,65.95617,306.29,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,293.8,1.4,N
38.68076,65.95356,311.48,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,293.81,1.4,N
38.67932,65.95856,304.33,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,293.09,1.4,N
38.67788,65.96356,306.32,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,291.96,0.74,N
38.05388,67.26623,367,0.55,0.68,2025-06-24,2227,N,high,2.0NRT,324.34,39.92,N
38.05197,67.27254,334.32,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,297.4,39.92,N
39.19854,63.1979,304.02,0.32,0.54,2025-06-24,2227,N,nominal,2.0NRT,292.3,0.23,N
39.19575,63.20866,303.64,0.32,0.54,2025-06-24,2227,N,nominal,2.0NRT,292.25,0.24,N
38.05583,67.2598,314.06,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,294.81,28.88,N
38.05014,67.27854,304.89,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,293.16,4.63,N
38.04786,67.26351,367,0.55,0.68,2025-06-24,2227,N,high,2.0NRT,300.14,39.92,N
38.04596,67.26976,335,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,294.09,39.92,N
38.0498,67.25716,311.56,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,294,28.88,N
38.04409,67.27594,304.28,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,292.5,4.63,N
38.93907,64.1356,306.04,0.36,0.57,2025-06-24,2227,N,nominal,2.0NRT,294.82,0.52,N
38.02691,67.30983,304.21,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,291.14,0.74,N
39.16623,63.25999,309.76,0.32,0.55,2025-06-24,2227,N,nominal,2.0NRT,293.63,1.39,N
38.46665,65.7834,309.16,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,298.01,2.5,N
39.16818,63.25581,305.96,0.32,0.55,2025-06-24,2227,N,nominal,2.0NRT,293.45,0.75,N
39.16726,63.25944,310.82,0.32,0.55,2025-06-24,2227,N,nominal,2.0NRT,293.64,0.75,N
38.94016,64.13584,305.92,0.36,0.57,2025-06-24,2227,N,nominal,2.0NRT,295.06,0.65,N
39.16148,63.26098,302.54,0.32,0.55,2025-06-24,2227,N,nominal,2.0NRT,291.88,0.7,N
38.05738,67.26432,305.34,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,294.2,2.8,N
38.0555,67.27065,308.75,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,294.34,3.77,N
38.0514,67.26151,367,0.55,0.68,2025-06-24,2227,N,high,2.0NRT,304.77,43.56,N
38.04948,67.26795,367,0.55,0.68,2025-06-24,2227,N,high,2.0NRT,319.58,45.13,N
38.05329,67.25511,306.22,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,293.56,43.56,N
38.04762,67.27422,314.51,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,294.54,45.13,N
38.0458,67.2803,303.38,0.55,0.68,2025-06-24,2227,N,nominal,2.0NRT,292.56,4.13,N
38.4663,65.78468,309.06,0.45,0.63,2025-06-24,2227,N,nominal,2.0NRT,297.94,2.66,N
39.01366,63.68531,315.82,0.34,0.56,2025-06-24,2227,N,nominal,2.0NRT,293.44,0.52,N
39.0087,63.68315,302.7,0.34,0.56,2025-06-24,2227,N,nominal,2.0NRT,291.5,0.52,N
39.07328,63.39347,304.17,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,293.04,0.57,N
38.97522,63.46825,308.78,0.33,0.56,2025-06-24,2227,N,nominal,2.0NRT,294.2,0.57,N
38.87266,63.79783,308.13,0.35,0.57,2025-06-24,2227,N,nominal,2.0NRT,293.86,0.61,N
37.98374,61.88657,303.66,0.59,0.52,2025-06-24,2227,N,nominal,2.0NRT,293.35,1.27,N
37.78773,62.53691,312.44,0.32,0.55,2025-06-24,2227,N,nominal,2.0NRT,295.28,0.88,N
37.78819,62.53772,314.03,0.32,0.55,2025-06-24,2227,N,nominal,2.0NRT,295.66,0.9,N
39.50994,54.32595,303.79,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,292.27,0.7,N
39.50914,54.33055,311.86,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,292.69,0.7,N
37.7242,62.09615,302.36,0.61,0.53,2025-06-24,2227,N,nominal,2.0NRT,292.09,0.55,N
37.65432,61.90734,307.26,0.6,0.53,2025-06-24,2227,N,nominal,2.0NRT,293.66,1.47,N
24.60662,54.14956,317.4,0.42,0.45,2025-06-24,2229,N,nominal,2.0NRT,297.47,0.85,N
24.32759,54.4707,303.1,0.44,0.46,2025-06-24,2229,N,nominal,2.0NRT,284.4,0.56,N
37.61434,61.57901,305.83,0.58,0.52,2025-06-24,2227,N,nominal,2.0NRT,294.08,1.13,N
24.32338,54.46968,309.59,0.44,0.46,2025-06-24,2229,N,nominal,2.0NRT,284.22,0.81,N
37.59742,61.52382,310.11,0.57,0.52,2025-06-24,2227,N,nominal,2.0NRT,293.86,1.61,N
37.588,61.56181,307.57,0.58,0.52,2025-06-24,2227,N,nominal,2.0NRT,294.36,1.46,N
24.00358,55.44209,308.21,0.51,0.49,2025-06-24,2229,N,nominal,2.0NRT,294.33,1.92,N
37.59121,61.52835,306.03,0.57,0.52,2025-06-24,2227,N,nominal,2.0NRT,294.18,1.21,N
37.59645,61.52866,310.29,0.57,0.52,2025-06-24,2227,N,nominal,2.0NRT,294.07,2.19,N
24.00317,55.44015,308.46,0.51,0.49,2025-06-24,2229,N,nominal,2.0NRT,295.23,1.67,N
37.58878,61.56045,304.66,0.58,0.52,2025-06-24,2227,N,nominal,2.0NRT,293.88,1.33,N
37.59182,61.52684,307.13,0.57,0.52,2025-06-24,2227,N,nominal,2.0NRT,293.96,1.42,N
39.04294,54.25393,329.11,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,292,3.21,N
39.04375,54.24934,304.63,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,289.82,3.21,N
39.0404,54.24838,329.31,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,295.77,3.21,N
39.0396,54.25298,309.79,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,290.51,3.21,N
37.12098,62.36229,305.8,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,295.29,7.9,N
37.12008,62.36586,317.84,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,295.93,3.86,N
38.85234,54.23351,328.38,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,291.03,2.18,N
37.11518,62.36388,311.43,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,294.89,3.86,N
38.84297,54.20675,308.24,0.4,0.37,2025-06-24,2227,N,nominal,2.0NRT,289.85,0.87,N
38.0578,58.16485,298.37,0.57,0.43,2025-06-24,2227,N,nominal,2.0NRT,288.3,3.1,N
37.76137,59.46886,304.6,0.45,0.47,2025-06-24,2227,N,nominal,2.0NRT,292.23,0.55,N
37.75719,59.46736,306.08,0.45,0.47,2025-06-24,2227,N,nominal,2.0NRT,292.31,1.09,N
37.03129,62.41714,316.08,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,295.57,2.78,N
37.03036,62.42076,307.58,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,294.72,2.78,N
37.03334,62.41938,320.05,0.33,0.55,2025-06-24,2227,N,nominal,2.0NRT,296.18,6,N
37.778,59.10126,307.93,0.43,0.46,2025-06-24,2227,N,nominal,2.0NRT,290.86,0.82,N
37.82362,58.87431,307.42,0.42,0.45,2025-06-24,2227,N,nominal,2.0NRT,290.11,0.68,N
37.27018,60.80693,319.71,0.54,0.5,2025-06-24,2227,N,nominal,2.0NRT,293.75,2.38,N
36.47259,61.45526,311.52,0.6,0.53,2025-06-24,2227,N,nominal,2.0NRT,293.66,1.71,N
36.46246,60.85244,318.4,0.56,0.52,2025-06-24,2227,N,nominal,2.0NRT,293.89,1.99,N
35.93908,62.93037,306.1,0.37,0.58,2025-06-24,2227,N,nominal,2.0NRT,292.24,0.55,N
35.93392,62.92819,304.21,0.37,0.58,2025-06-24,2227,N,nominal,2.0NRT,293.01,0.55,N
36.47905,59.74492,302.82,0.49,0.49,2025-06-24,2227,N,nominal,2.0NRT,291.44,1.99,N
36.99195,56.23071,296.99,0.49,0.4,2025-06-24,2227,N,nominal,2.0NRT,285.61,0.57,N
36.33938,58.6695,309.31,0.44,0.46,2025-06-24,2227,N,nominal,2.0NRT,291.79,1.81,N
36.48069,54.90305,301.63,0.44,0.39,2025-06-24,2227,N,nominal,2.0NRT,289.17,0.82,N
36.29658,54.78865,305.53,0.44,0.38,2025-06-24,2227,N,nominal,2.0NRT,288.23,0.58,N
23.19393,55.4555,306.26,0.53,0.5,2025-06-24,2229,N,nominal,2.0NRT,295.51,2.67,N
23.19287,55.46062,318.19,0.53,0.5,2025-06-24,2229,N,nominal,2.0NRT,297.15,2.67,N
23.15174,55.45055,305.9,0.53,0.5,2025-06-24,2229,N,nominal,2.0NRT,295.51,1.98,N
23.28132,54.26645,322.2,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,299.64,11.94,N
23.2822,54.26213,311.12,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,298.97,5.41,N
23.28045,54.27077,310.21,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,298.88,11.94,N
23.27795,54.26116,324.15,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,299.44,5.41,N
23.27708,54.26547,341.8,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,308.55,11.94,N
23.27621,54.26979,322.74,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,298.95,11.94,N
23.27283,54.2645,314.73,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,297.89,1.36,N
23.27196,54.26882,308.81,0.45,0.47,2025-06-24,2229,N,nominal,2.0NRT,298.13,1.36,N
22.87418,55.61535,307.59,0.55,0.51,2025-06-24,2229,N,nominal,2.0NRT,294.76,0.79,N
22.87286,55.61206,307.47,0.55,0.51,2025-06-24,2229,N,nominal,2.0NRT,294.69,0.92,N
22.78132,55.81615,318.13,0.57,0.52,2025-06-24,2229,N,nominal,2.0NRT,296.19,3.71,N
22.44217,56.69912,307.78,0.33,0.55,2025-06-24,2229,N,nominal,2.0NRT,288.03,1.22,N
22.27503,56.24437,305.05,0.62,0.54,2025-06-24,2229,N,nominal,2.0NRT,282.46,1.94,N
21.93975,57.07415,310.58,0.35,0.57,2025-06-24,2229,N,nominal,2.0NRT,279.54,1.1,N
21.93458,57.07285,310.77,0.35,0.57,2025-06-24,2229,N,nominal,2.0NRT,285.4,0.78,N
21.89094,56.84707,325.3,0.34,0.56,2025-06-24,2229,N,nominal,2.0NRT,295.31,3.59,N
21.41047,55.74184,304.16,0.6,0.53,2025-06-24,2229,N,nominal,2.0NRT,283.54,0.59,N
20.37477,55.93634,324.36,0.32,0.55,2025-06-24,2231,N,nominal,2.0NRT,295.38,1.79,N
20.37541,55.93328,318.31,0.32,0.55,2025-06-24,2231,N,nominal,2.0NRT,295.88,2.26,N
19.35106,56.46015,316.01,0.36,0.58,2025-06-24,2231,N,nominal,2.0NRT,294.8,1.12,N
18.68765,55.50703,351.79,0.33,0.55,2025-06-24,2231,N,nominal,2.0NRT,293.79,4.27,N
18.56354,55.86928,303.73,0.34,0.56,2025-06-24,2231,N,nominal,2.0NRT,292.54,0.37,N
18.56309,55.86926,303.86,0.35,0.56,2025-06-24,2231,N,nominal,2.0NRT,292.61,0.38,N
18.32083,55.10322,322.55,0.62,0.54,2025-06-24,2231,N,nominal,2.0NRT,294.88,3.47,N
33.04318,56.84946,310.24,0.41,0.45,2025-06-24,2229,N,nominal,2.0NRT,300.19,2.25,N
32.36698,57.51676,311.9,0.46,0.47,2025-06-24,2229,N,nominal,2.0NRT,299.01,3.51,N
32.33525,54.08803,309.09,0.47,0.4,2025-06-24,2229,N,nominal,2.0NRT,296.8,1.01,N
31.95087,54.04777,314.53,0.47,0.4,2025-06-24,2229,N,nominal,2.0NRT,299.38,2.39,N
31.43378,56.49315,320.77,0.42,0.45,2025-06-24,2229,N,nominal,2.0NRT,294.94,1.52,N
31.62316,54.72854,308.92,0.51,0.41,2025-06-24,2229,N,nominal,2.0NRT,296.89,1.34,N
30.75492,56.65663,306.28,0.44,0.46,2025-06-24,2229,N,nominal,2.0NRT,295.82,1.99,N
30.66465,56.62119,307.53,0.44,0.46,2025-06-24,2229,N,nominal,2.0NRT,293.74,1.27,N
30.49942,56.81658,309.83,0.46,0.47,2025-06-24,2229,N,nominal,2.0NRT,294.81,2.65,N
30.48993,56.8187,305.11,0.46,0.47,2025-06-24,2229,N,nominal,2.0NRT,294.49,2.32,N
30.49721,56.8188,312.03,0.46,0.47,2025-06-24,2229,N,nominal,2.0NRT,295.06,1.33,N
30.49197,56.82224,307.17,0.46,0.47,2025-06-24,2229,N,nominal,2.0NRT,296.01,2.03,N
30.23589,56.90998,302.23,0.47,0.48,2025-06-24,2229,N,nominal,2.0NRT,291.86,1.36,N
30.35925,56.13598,301.07,0.42,0.45,2025-06-24,2229,N,nominal,2.0NRT,290.49,0.43,N
30.3225,55.97375,309.88,0.41,0.45,2025-06-24,2229,N,nominal,2.0NRT,293.69,1.2,N
29.92612,56.73529,301.2,0.46,0.47,2025-06-24,2229,N,nominal,2.0NRT,291.11,0.91,N
30.08157,55.39689,325.14,0.39,0.44,2025-06-24,2229,N,nominal,2.0NRT,294.46,1.91,N
30.08076,55.40088,306.14,0.39,0.44,2025-06-24,2229,N,nominal,2.0NRT,292.27,1.91,N
29.15321,55.36633,309.75,0.4,0.45,2025-06-24,2229,N,nominal,2.0NRT,295.61,1.26,N
29.13379,55.37836,305.42,0.4,0.45,2025-06-24,2229,N,nominal,2.0NRT,295,2.03,N
29.20121,54.48576,303.45,0.54,0.42,2025-06-24,2229,N,nominal,2.0NRT,290.42,1.35,N
27.42152,56.50264,315.55,0.5,0.49,2025-06-24,2229,N,nominal,2.0NRT,299.54,1.56,N
27.30132,56.30334,314.74,0.49,0.49,2025-06-24,2229,N,nominal,2.0NRT,299.78,1.73,N
27.17015,56.05626,337.19,0.48,0.48,2025-06-24,2229,N,nominal,2.0NRT,301.67,5.57,N
27.16089,56.0996,332.69,0.48,0.48,2025-06-24,2229,N,nominal,2.0NRT,301.01,5.62,N
27.15986,56.10441,314.34,0.48,0.48,2025-06-24,2229,N,nominal,2.0NRT,300.08,1.8,N
27.16578,56.0551,320.82,0.48,0.48,2025-06-24,2229,N,nominal,2.0NRT,300.37,2.37,N
27.14462,56.11071,314.25,0.48,0.48,2025-06-24,2229,N,nominal,2.0NRT,299.97,1.92,N
27.1455,56.11288,313.28,0.48,0.48,2025-06-24,2229,N,nominal,2.0NRT,300.15,1.63,N
26.85306,55.85317,325.05,0.47,0.48,2025-06-24,2231,N,nominal,2.0NRT,298.91,2.56,N
26.84871,55.85209,310.04,0.47,0.48,2025-06-24,2231,N,nominal,2.0NRT,297.84,2.56,N
25.96704,56.06897,314.95,0.51,0.49,2025-06-24,2231,N,nominal,2.0NRT,301.95,1.14,N
25.90119,54.53212,317,0.41,0.45,2025-06-24,2231,N,nominal,2.0NRT,299.31,0.64,N
25.5567,55.98595,312.77,0.51,0.49,2025-06-24,2231,N,nominal,2.0NRT,300.26,3.07,N
